Site	Ecoregion	Province	Realm	Habitat	Depth	Date	CLASS	ORDER	FAMILY	GENUS	Taxa	Abun	Dimensions	Method	Source
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	05/02/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	22/07/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
GranCanaria/Gando-Arinaga	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	12	18/08/2000	NA	NA	NA	NA	NA	0	100	Transect	Tuya-2004
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Gcanaria	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	22/06/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	Elasmobranchii	Squatiniformes	Squatinidae	Squatina	Squatina Squatina	1	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Fuerteventura	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	30/07/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Lanzarote	Webbnesia	Lusitanian	Temperate Northern Atlantic	Seagrass	10	15/09/2003	NA	NA	NA	NA	NA	0	100	Transect	Espino-2011
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Puerto Rico GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/07/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Taliarte GC	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	4	20/08/2015	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
Puerto Albufeira PT	South European Atlantic Shelf	Lusitanian	Temperate Northern Atlantic	Reef	4	20/02/2016	NA	NA	NA	NA	NA	0	40	Transect	Bosch-2017
